Date,ZV,OAS,Convexity,Sigma_r,Nu_r
2020-07-27,92.61343226123746,231.4586717528891,-138.84523949165163,145.45923483748925,61.112120859509865
2020-07-28,98.90671359479408,215.74357620941723,-116.83686261462314,138.00012259673179,63.851220587755776
2020-07-29,102.887493191178,230.53119107957278,-127.64369788839478,134.47763624686323,60.674578907768094
2020-07-30,106.363546762725,220.75626568559377,-114.39271892286878,134.61658608364937,57.506963797810194
2020-07-31,110.7643933900675,209.63477953417475,-98.87038614410726,127.05447616704203,57.378567317045444
2020-08-03,104.85650224038191,187.00453060279585,-82.14802836241394,126.90465938321125,53.32157050729895
2020-08-04,108.13047418958814,179.7448678198729,-71.61439363028475,135.94296361801923,57.9982732794866
2020-08-05,111.97989418067908,165.7165212075992,-53.736627026920104,136.68796642331884,56.5722545444545
2020-08-06,105.71658105860863,181.4795075968869,-75.76292653827826,138.47459128767906,42.47159090240175
2020-08-07,125.31716035947011,190.76288341434437,-65.44572305487426,132.7890215489394,41.1727647102687
2020-08-10,130.8023179649933,182.9737511284237,-52.17143316343038,130.3793242932526,36.56831795894615
2020-08-11,119.58125981331688,204.66837167058253,-85.08711185726565,129.1995491487004,29.046255702051965
2020-08-12,126.95098330152202,213.43934282379269,-86.48835952227067,128.3189781734322,23.56865995391858
2020-08-13,117.93465676623357,209.05663556046852,-91.12197879423495,135.44400736671676,24.88001571354425
2020-08-14,126.62615623599577,182.9720120561281,-56.34585582013234,138.8780225966752,32.27441969764996
2020-08-17,138.94585046370986,205.05171766147427,-66.10586719776441,133.9319525860233,34.51759786999836
2020-08-18,131.34956877555567,190.10547581722358,-58.75590704166791,135.82515695232308,32.13990495021968
2020-08-19,141.66983438024334,172.75043358948244,-31.080599209239097,138.95801412528377,35.098026876571
2020-08-20,146.38094530580588,182.248633573684,-35.86768826787812,145.26917917663727,33.45159505671033
2020-08-21,155.1377374526927,205.8236713013399,-50.68593384864721,153.71919081771276,30.644077260327506
2020-08-24,174.55428990470526,218.6081627734317,-44.053872868726444,149.1065279503963,25.56582314655931
2020-08-25,172.35486584562952,223.06117234622096,-50.70630650059144,145.56117511484064,17.55102088133512
2020-08-26,165.09395554359833,227.7781040394116,-62.684148495813275,139.81767406911914,16.425892139724546
2020-08-27,156.5478716919071,235.03447858682057,-78.48660689491348,139.24939803289303,18.05190066792796
2020-08-28,148.82429012533365,241.27341969881996,-92.44912957348632,142.18869592479578,18.38826331117423
2020-08-31,148.56503012993926,242.67259974152554,-94.10756961158629,147.70348154849333,17.124546038325693
2020-09-01,152.49089957680633,242.287884783629,-89.79698520682268,147.84669161479576,13.22457027445853
2020-09-02,155.73289857433844,240.2390746567975,-84.50617608245906,146.76898708237357,17.13355553013879
2020-09-03,164.4474020789553,231.29703802156274,-66.84963594260745,148.06008717279354,11.376560375104473
2020-09-04,164.9329469769448,227.17731687267934,-62.244369895734536,144.4037717929155,16.142934340570804
2020-09-07,179.81895827874854,208.97597556199867,-29.157017283250127,155.4074276834602,11.970419902531471
2020-09-08,177.3742003635815,206.90281953843117,-29.528619174849666,147.81504827103532,9.088539516740981
2020-09-09,204.80215002584185,195.94788027153768,8.85426975430417,149.2606006828036,2.6637281684951866
2020-09-10,211.01080200323352,183.95250829666458,27.058293706568946,159.88602577212376,1.1300801523820512
2020-09-11,202.32911841903837,184.91192472523275,17.417193693805615,160.32116473720254,6.995341643248126
2020-09-14,191.59690225423688,197.9828283414264,-6.385926087189517,159.76775791482302,10.503528669035427
2020-09-15,196.50565738412635,206.18616611803526,-9.680508733908908,158.38285322162264,16.290603942485248
2020-09-16,194.30597295702657,189.41929842062316,4.8866745364034045,157.89706628059437,19.738410632730076
2020-09-17,201.50291816837722,178.62882407071356,22.874094097663658,165.1823379911711,15.022677383750931
2020-09-18,206.2202652324289,187.25024770988855,18.97001752254033,154.47120505461186,14.218504488275633
2020-09-21,205.42977345353586,176.55287129740657,28.87690215612929,162.59366151054735,11.175323797805564
2020-09-22,196.90753853831646,173.54101108446227,23.36652745385419,155.84793913319115,18.71644508002271
2020-09-23,181.78999090607468,178.30612196386315,3.4838689422115294,154.95619809568717,13.545337397090924
2020-09-24,177.5069414763437,167.83961619558818,9.667325280755534,153.260414013237,18.87837247006557
2020-09-25,186.295860004815,168.2149750950919,18.080884909723125,156.67057622195824,24.15435809590876
2020-09-28,188.5738388460689,154.19257039495892,34.381268451109975,149.11324870031993,34.060915523530106
2020-09-29,176.23071267048834,147.63696825149722,28.593744418991122,151.93297954372645,32.671873405147316
2020-09-30,178.20021480229528,150.3584179104076,27.841796891887668,162.53519786472347,36.90676546899665
2020-10-01,182.27138645156072,133.92489639598685,48.34649005557387,156.09397586311218,48.945956997000906
2020-10-02,173.61009822503377,137.99039481163098,35.61970341340279,157.48156694253302,46.368289042362406
2020-10-05,175.4112483022387,137.41411287424785,37.997135427990855,154.59684038412465,39.229404914276984
2020-10-06,176.23922300367633,142.56487128967686,33.67435171399947,157.18030801124857,30.4370606955954
2020-10-07,165.04712779533332,144.3783639174267,20.668763877906628,157.70424381821485,34.6962502329461
2020-10-08,168.97453012086282,157.57598457799085,11.398545542871972,154.91976683481116,25.933536690323724
2020-10-09,174.89263008333654,158.25246975869,16.64016032464653,157.8099305908184,24.81260605873088
2020-10-12,185.97421621425593,153.3758896498506,32.59832656440534,167.25357183384395,27.751045933338368
2020-10-13,196.65249457246244,154.06510578367494,42.58738878878751,166.626517156869,29.399413158154555
2020-10-14,182.90927594716692,158.95743501620208,23.951840930964835,170.5590416960412,32.23264334749388
2020-10-15,173.701932788544,158.8564613692971,14.845471419246905,164.38708648972496,34.021766193023204
2020-10-16,179.11526613274515,158.67381366764295,20.441452465102202,159.9610337407377,41.07587759765994
2020-10-19,184.46197298053977,151.067158652899,33.39481432764077,162.7234547927322,36.903536917989356
2020-10-20,189.76783011379484,143.92747789086053,45.840352222934314,170.51680038748472,34.1495258565168
2020-10-21,228.3974667192041,129.462150393955,98.93531632524909,172.58969912753815,30.94473337159752
2020-10-22,233.82239715894372,146.66329632188484,87.15910083705887,171.29851198364702,35.786245097194595
2020-10-23,244.83982958916025,133.75803100475315,111.0817985844071,171.5819838909273,40.93037558819797
2020-10-26,253.93144892820067,126.49139871674655,127.44005021145412,165.61412538216942,43.77719842890853
2020-10-27,259.90604695197663,119.04241207388709,140.86363487808956,168.98056076012455,50.256894779069086
2020-10-28,256.15429403605344,127.80123172259263,128.3530623134608,173.70242046414035,44.864121494396485
2020-10-29,263.1824433006256,124.57372262244643,138.60872067817917,171.7049445953335,53.75160083720821
2020-10-30,254.82236672224357,136.8054061229593,118.01696059928426,169.63768441058266,61.83027793739741
2020-11-02,251.90595698762107,129.70244581929103,122.20351116833004,171.2706987147371,65.89008514425217
2020-11-03,246.5332619394538,132.19536298333614,114.33789895611767,169.37439304738675,75.14017883666494
2020-11-04,246.88667071392248,123.5199388209052,123.36673189301729,169.34998604378373,67.10566100990943
2020-11-05,269.56438967351835,144.73623071043002,124.82815896308833,180.15509512917845,64.81236371849707
2020-11-06,250.19609385086568,132.4128842130306,117.78320963783509,179.11841567415672,61.48772277790234
2020-11-09,256.55673481610216,135.18696247317058,121.36977234293158,177.53553075730903,65.48024216891002
2020-11-10,239.8640087560446,141.17286165775985,98.69114709828474,174.52246642156013,60.5747360492102
2020-11-11,234.74605001058978,144.89912401569725,89.84692599489253,178.49820161484422,64.75646443540553
2020-11-12,245.28809548015755,142.5972561867632,102.69083929339436,177.80709873260528,71.96158051103504
2020-11-13,245.4780147163106,140.8730766275613,104.60493808874932,174.78216255367212,75.7179792063447
2020-11-16,234.24578678985446,140.90246058107678,93.34332620877768,181.64086108950048,77.37955453258874
2020-11-17,226.75029182935623,139.0234159589811,87.72687587037512,188.92246750117366,72.66639228275912
2020-11-18,233.27876640040944,148.2719729673404,85.00679343306905,186.0311249974684,68.7054735293047
2020-11-19,225.64231241923397,169.8944832535805,55.747829165653485,176.83811399069063,75.26651332049498
2020-11-20,227.5504751908614,163.62062057096637,63.929854619895025,182.10730129996833,79.41059320681669
2020-11-23,227.73068883799093,149.28638456946592,78.444304268525,178.86307915816863,79.4213896778608
2020-11-24,220.93737847355285,147.9107002402587,73.02667823329415,183.02757636240082,77.53762805225274
2020-11-25,242.1674455820706,173.22868661439932,68.93875896767128,173.3467815102176,67.63321240617333
2020-11-26,248.08496134943002,164.45965406855802,83.625307280872,178.07630038661196,62.6026181886894
2020-11-27,227.35268586935962,180.20622558231312,47.146460287046494,172.23967773634195,72.53368744250112
2020-11-30,228.9437021583603,196.18117146725442,32.762530691105894,176.17110155431115,66.40607271306378
2020-12-01,222.03640048909284,189.68347733550192,32.35292315359092,176.4807558779502,67.68941109203855
2020-12-02,230.34036983216416,194.47647335399967,35.86389647816449,171.94625122218747,73.04973684709415
2020-12-03,222.11175874951547,209.8156748517451,12.296083897770387,170.19160714533172,67.04462613861175
2020-12-04,220.74327674735133,204.92624069335275,15.817036053998578,173.9212833586619,68.29773225113105
2020-12-07,225.58571676968242,201.8411746853956,23.74454208428682,174.71154279065146,73.30433261617301
2020-12-08,233.9874115436868,195.0059537990552,38.9814577446316,177.88649226510736,73.63378589954753
2020-12-09,221.64457335769217,183.908326954136,37.73624640355618,187.98983026503373,88.23946331888591
2020-12-10,218.08311526570574,176.57646823393458,41.506647031771166,180.28872390382816,80.01407239130606
2020-12-11,213.15283100143915,163.57130088397264,49.581530117466514,188.57189953963297,85.50757431681238
2020-12-14,206.48801036568764,163.27642255772517,43.211587807962474,189.2079602318527,84.78848988666195
2020-12-15,224.07767266484174,154.9439260215615,69.13374664328023,184.82196038791852,88.8002057619787
2020-12-16,227.88671304780289,156.7323458792534,71.1543671685495,178.3221726553444,91.11873946285513
2020-12-17,214.9990063739744,140.60606595842458,74.39294041554982,177.59334897490575,87.54177108267659
2020-12-18,224.02763578078242,143.5088076209849,80.51882815979752,182.425666044779,88.81133533414653
2020-12-21,245.0089213931009,151.4090091608643,93.59991223223662,181.96366378244355,79.63371472381364
2020-12-22,254.88348478468137,130.9575626435411,123.92592214114026,189.69980179585585,82.85361507943249
2020-12-23,239.14095027729442,134.3885527155814,104.75239756171302,182.5469253276395,84.51587125859078
2020-12-24,233.90720004585899,146.3213571131585,87.58584293270047,182.66101133513283,87.86401338922039
2020-12-25,246.23723953726665,133.76173335511487,112.47550618215178,176.5724339997159,93.27596488076392
2020-12-28,238.69817248570618,150.14983988994075,88.54833259576543,178.62486907284358,95.18130443300483
2020-12-29,242.7493850423114,153.8385315847018,88.91085345760959,183.27305733260164,95.96993848766616
2020-12-30,250.06823172618164,146.2500277112707,103.81820401491095,181.33651779087035,91.60489741948304
2020-12-31,240.29824469313903,145.22983665758093,95.0684080355581,168.50208332982598,88.12774462704296
2021-01-01,239.30000868558963,150.36080741622237,88.93920126936726,169.8118032305102,94.18014028165918
2021-01-04,206.49433519804302,150.61725325618426,55.87708194185876,172.29737795687268,101.42001590737249
2021-01-05,196.1855154327197,155.4986406480861,40.6868747846336,174.59587795211243,100.21526356673847
2021-01-06,193.6979787644609,145.73691831081157,47.96106045364934,181.02883013170208,100.44312466733746
2021-01-07,181.28316715716784,146.97315736806425,34.31000978910359,175.86327343213983,95.91562154569523
2021-01-08,197.79444852491253,132.3662808253338,65.42816769957872,179.5057212250707,101.82024955657549
2021-01-11,183.51509026005706,130.93035740359343,52.58473285646363,185.67320157520984,105.12913117946864
2021-01-12,179.27949449048666,121.58197741490962,57.69751707557704,176.92353163942516,114.78392704999271
2021-01-13,180.79410531844272,114.01085821486285,66.78324710357987,178.7525554526258,110.2444723935941
2021-01-14,195.3988971559194,126.2316813848186,69.1672157711008,176.44413074306118,108.25198817456706
2021-01-15,181.08628667256582,136.8824657769131,44.20382089565271,176.27207607012235,109.32669790544925
2021-01-18,192.90706132738973,142.60502232821574,50.30203899917399,178.24773772711282,112.46587861502361
2021-01-19,193.08032132431168,131.2558444582078,61.82447686610388,176.02911752927392,111.26288164113521
2021-01-20,183.33443160058908,127.77920151667772,55.55523008391137,172.89028595817314,106.78544737245535
2021-01-21,188.12212202721588,139.6323865013028,48.48973552591309,173.33214518603154,111.12463054334866
2021-01-22,190.23149776267846,140.6532317726888,49.57826598998966,168.1625940398572,114.61906105064308
2021-01-25,184.32701401346372,163.43999485477886,20.887019158684865,163.0518424550327,109.89149993731803
2021-01-26,185.1817647232293,166.73877330017476,18.442991423054536,166.81819044526492,116.56979894347234
2021-01-27,181.47681110737938,167.99187673207334,13.48493437530604,161.406038365019,122.25509450002062
2021-01-28,182.79721644881806,164.22079332272762,18.576423126090447,165.12354048591484,122.70402604125938
2021-01-29,189.59055102954036,164.91399443732314,24.676556592217224,167.78526154532548,122.87497509272697
2021-02-01,205.5548136806985,162.74015612914448,42.814657551554006,159.47837528591927,125.41651419737924
2021-02-02,193.12111055562303,169.19384133473895,23.927269220884085,156.4957682713818,120.85383370412416
2021-02-03,214.5202331966295,178.06892608933737,36.45130710729214,162.90135760390484,120.79545276290334
2021-02-04,194.8541528694382,169.42834222336452,25.42581064607367,158.36651637216738,109.82558051222838
2021-02-05,193.38776039038794,155.4217292655531,37.96603112483484,156.46082989689873,114.10960293462077
2021-02-08,199.33705485132987,136.5054582418646,62.831596609465265,159.20652606418923,106.16104079306525
2021-02-09,202.15360298016688,141.2203169285714,60.93328605159547,163.53141334996033,113.61652952727961
2021-02-10,195.90507175215927,129.77444769754695,66.13062405461233,162.63840478623823,111.82976376217457
2021-02-11,193.86479853106493,107.94779729104664,85.9170012400183,160.02446976491765,110.65313121489693
2021-02-12,188.99614119916595,111.75410536344582,77.24203583572013,167.53607437576105,107.40793037232544
